chapter	section	category_code	category_name_cn	subcategory_code	subcategory_name_cn	diagnosis_code	diagnosis_name_cn	chapter_code	parent_code	is_subtype	subtype_number	code_level	diagnosis_name_en	category_name_en	subcategory_name_en	english_mapping_confidence	who_icd_code	who_name_en	structural_name_en	semantic_name_en	english_mapping_type	semantic_source
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K06	牙龈和无牙牙槽嵴的其他疾患	K06.8	牙龈和无牙牙槽嵴其他特指的疾患	K06.809	纤维性牙龈瘤	K06	K06.8	FALSE		diagnosis	Other specified disorders of gingiva and edentulous alveolar ridge	Other disorders of gingiva and edentulous alveolar ridge	Other specified disorders of gingiva and edentulous alveolar ridge	MEDIUM	K06.8	Other specified disorders of gingiva and edentulous alveolar ridge	Other specified disorders of gingiva and edentulous alveolar ridge	Other specified disorders of gingiva and edentulous alveolar ridge	WHO_PARENT_INHERITED	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K06	牙龈和无牙牙槽嵴的其他疾患	K06.8	牙龈和无牙牙槽嵴其他特指的疾患	K06.810	龈沟赘生物	K06	K06.8	FALSE		diagnosis	Other specified disorders of gingiva and edentulous alveolar ridge	Other disorders of gingiva and edentulous alveolar ridge	Other specified disorders of gingiva and edentulous alveolar ridge	MEDIUM	K06.8	Other specified disorders of gingiva and edentulous alveolar ridge	Other specified disorders of gingiva and edentulous alveolar ridge	Other specified disorders of gingiva and edentulous alveolar ridge	WHO_PARENT_INHERITED	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K06	牙龈和无牙牙槽嵴的其他疾患	K06.9	牙龈和无牙牙槽嵴未特指的疾患	K06.900	牙龈和无牙牙槽嵴疾患	K06	K06.9	FALSE		diagnosis	Disorder of gingiva and edentulous alveolar ridge, unspecified	Other disorders of gingiva and edentulous alveolar ridge	Disorder of gingiva and edentulous alveolar ridge, unspecified	HIGH	K06.9	Disorder of gingiva and edentulous alveolar ridge, unspecified	Disorder of gingiva and edentulous alveolar ridge, unspecified	Disorder of gingiva and edentulous alveolar ridge, unspecified	WHO_EXACT	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K06	牙龈和无牙牙槽嵴的其他疾患	K06.9	牙龈和无牙牙槽嵴未特指的疾患	K06.901	牙龈肿物	K06	K06.9	FALSE		diagnosis	Disorder of gingiva and edentulous alveolar ridge, unspecified	Other disorders of gingiva and edentulous alveolar ridge	Disorder of gingiva and edentulous alveolar ridge, unspecified	MEDIUM	K06.9	Disorder of gingiva and edentulous alveolar ridge, unspecified	Disorder of gingiva and edentulous alveolar ridge, unspecified	mass of gingiva	CLINICAL_TRANSLATION	CLINICAL_TRANSLATION
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.000	颌大小的主要畸形	K07	K07.0	FALSE		diagnosis	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	HIGH	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Major anomalies of jaw size	WHO_EXACT	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.000x002	上颌骨纤维增生	K07	K07.000	TRUE	002	subtype	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	LOW	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Fibrous hyperplasia of maxilla	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.000x004	下颌骨增生	K07	K07.000	TRUE	004	subtype	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	LOW	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Mandibular hyperplasia	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.000x007	巨上颌	K07	K07.000	TRUE	007	subtype	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	LOW	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Macromaxilla	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.000x008	小下颌	K07	K07.000	TRUE	008	subtype	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	LOW	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Micrognathia of mandible	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.000x009	小上颌	K07	K07.000	TRUE	009	subtype	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	LOW	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Micrognathia of maxilla	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.000x011	颏后缩	K07	K07.000	TRUE	011	subtype	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	LOW	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Retrogenia	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.000x012	方颏畸形	K07	K07.000	TRUE	012	subtype	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	LOW	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Square chin deformity	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.000x013	颏部畸形	K07	K07.000	TRUE	013	subtype	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	LOW	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Chin deformity	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.002	巨颌症	K07	K07.0	FALSE		diagnosis	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	MEDIUM	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Macrognathia	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.003	颌骨发育不全	K07	K07.0	FALSE		diagnosis	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	MEDIUM	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Hypoplasia of jaw	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.004	上颌骨骨质增生	K07	K07.0	FALSE		diagnosis	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	MEDIUM	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Hyperostosis of maxilla	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.005	上颌骨发育不全	K07	K07.0	FALSE		diagnosis	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	MEDIUM	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Maxillary hypoplasia	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.006	下颌骨骨质增生	K07	K07.0	FALSE		diagnosis	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	MEDIUM	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Hyperostosis of mandible	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.007	下颌发育不全	K07	K07.0	FALSE		diagnosis	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	MEDIUM	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Mandibular hypoplasia	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.008	下颌角肥大	K07	K07.0	FALSE		diagnosis	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	MEDIUM	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Hypertrophy of mandibular angle	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.009	下颌角肥大伴咬肌肥大	K07	K07.0	FALSE		diagnosis	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	MEDIUM	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Hypertrophy of mandibular angle with masseter hypertrophy	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.010	小颌畸形	K07	K07.0	FALSE		diagnosis	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	MEDIUM	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Micrognathia	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.011	小颏畸形	K07	K07.0	FALSE		diagnosis	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	MEDIUM	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Microgenia	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.0	颌大小的主要畸形	K07.012	唇腭裂术后颌骨发育不全	K07	K07.0	FALSE		diagnosis	Major anomalies of jaw size	Dentofacial anomalies [including malocclusion]	Major anomalies of jaw size	MEDIUM	K07.0	Major anomalies of jaw size	Major anomalies of jaw size	Jaw hypoplasia after cleft lip and palate surgery	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.100	颌-颅底关系异常	K07	K07.1	FALSE		diagnosis	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	HIGH	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	WHO_EXACT	WHO_ICD10
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.100x008	错𬌗畸形骨性I类	K07	K07.100	TRUE	008	subtype	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	LOW	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Skeletal Class I malocclusion	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.100x009	错𬌗畸形骨性Ⅱ类	K07	K07.100	TRUE	009	subtype	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	LOW	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Skeletal Class II malocclusion	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.100x010	错𬌗畸形骨性Ⅲ类	K07	K07.100	TRUE	010	subtype	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	LOW	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Skeletal Class III malocclusion	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.100x011	颏部前突	K07	K07.100	TRUE	011	subtype	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	LOW	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Progenia	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.100x012	上颌前突下颌后缩	K07	K07.100	TRUE	012	subtype	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	LOW	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Maxillary protrusion with mandibular retrusion	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.100x014	上颌后缩下颌前突	K07	K07.100	TRUE	014	subtype	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	LOW	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Maxillary retrusion with mandibular protrusion	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.100x015	长面综合征	K07	K07.100	TRUE	015	subtype	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	LOW	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Long face syndrome	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.100x016	短面综合征	K07	K07.100	TRUE	016	subtype	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	LOW	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Short face syndrome	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.100x017	下颌前突偏斜	K07	K07.100	TRUE	017	subtype	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	LOW	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Deviated mandibular prognathism	LOCAL_SUBTYPE_TRANSLATION	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.101	偏颌畸形	K07	K07.1	FALSE		diagnosis	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	MEDIUM	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Jaw asymmetry	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.102	双突颌畸形	K07	K07.1	FALSE		diagnosis	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	MEDIUM	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Bimaxillary protrusion	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.103	上颌后缩	K07	K07.1	FALSE		diagnosis	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	MEDIUM	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Maxillary retrusion	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.104	上颌前突	K07	K07.1	FALSE		diagnosis	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	MEDIUM	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Maxillary protrusion	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.105	上下颌前突畸形	K07	K07.1	FALSE		diagnosis	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	MEDIUM	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Bimaxillary protrusion	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.106	下颌后缩	K07	K07.1	FALSE		diagnosis	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	MEDIUM	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Mandibular retrusion	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
11 K00-K93 消化系统疾病	K00-K14 口腔、涎腺和颌疾病	K07	牙面畸形[包括错𬌗]	K07.1	颌-颅底关系异常	K07.107	下颌偏斜	K07	K07.1	FALSE		diagnosis	Anomalies of jaw-cranial base relationship	Dentofacial anomalies [including malocclusion]	Anomalies of jaw-cranial base relationship	MEDIUM	K07.1	Anomalies of jaw-cranial base relationship	Anomalies of jaw-cranial base relationship	Mandibular deviation	CLINICAL_STANDARD	DENTAL_TERMINOLOGY
